,Training Time,Classification Time
0,3.2957347000000254,0.02623319999997875
1,3.1530316999999854,0.003340400000013233
2,3.409254799999985,0.008037999999999101
3,3.9571669000000043,0.0059423999999808075
4,4.293894899999998,0.006395300000008319
5,5.100413600000024,0.008072099999992588
6,3.123815700000023,0.004134700000008706
7,5.000662299999988,0.003958199999999579
8,2.9655603999999585,0.005085000000008222
9,4.434313499999973,0.018131400000015674
