,Training Time,Classification Time
0,2.2249433000000067,0.011871999999982563
1,2.5748945000000276,0.005644399999994221
2,4.173750200000029,0.0032918999999651533
3,3.884620400000017,0.01570040000001427
4,3.0598280000000386,0.02324110000000701
5,2.491722100000004,0.032041800000001786
6,4.195922499999995,0.0030433000000016364
7,2.5507030999999643,0.0032466000000113127
8,2.434334700000022,0.0030495000000314576
9,3.4592327999999952,0.003690800000015315
