,Training Time,Classification Time
0,2.903700399999991,0.0046457999999915955
1,2.4540227999999615,0.004163800000014817
2,2.62808339999998,0.009533200000021225
3,3.3081677999999783,0.04339590000000726
4,3.0241164000000254,0.02139250000004722
5,3.839295399999969,0.01751939999996921
6,4.102356700000087,0.004745399999933397
7,4.285519200000067,0.00487630000009176
8,6.131838899999934,0.00886759999991682
9,5.497380399999997,0.04101279999997587
